gene_id,NEUTRAL,SELECTED
fdx,inf,inf
bamE,inf,0.06069285872857302
dxs,0.01953880144841453,0.013788855935404689
nagZ,0.055400172592162324,0.024343115117110653
add,0.03530599345073422,0.023354503094652222
dapA,0.03282179229629499,0.025142595442589677
recJ,0.025638574572284505,0.01367898313264759
sanA,0.07938351817781836,0.025350766290007997
yebS,0.03088012192877728,0.02042211200386813
birA,inf,0.022266960072703578
rsmC,0.03040238694014736,0.021782221917242342
dksA,0.04898715078843284,0.06373925947789584
pdxB,0.03178565165477986,0.017546696979336616
murD,0.026580834081671122,0.01984979624290743
narQ,0.017038171752045375,0.015642690564643038
mazG,0.08358166989908411,0.03178889502698513
fliM,inf,0.02980606808775195
pncB,0.028922006489417385,0.01667864354070586
rlmD,0.02488495199552198,0.019033015012764637
yedA,inf,0.031667925506535397
sapA,0.038595737731793846,0.015041305782289396
fur,0.05202032227032227,0.11642234504112212
clcA,0.02866119488249693,0.01822679383672927
bcsA,0.014150927770015276,0.009579506408773844
gltB,0.009245606976834573,0.005832470191277811
murI,0.04516189660730306,0.022143741748814925
gloA,inf,0.1036710253936387
deoR,0.03296218661595729,0.02992139457191114
rsmJ,0.09499973621432947,0.026188655823666723
trpB,0.028044134476388483,0.019116850610825263
pdxK,0.02961924769860489,0.030632689014979855
ltaE,0.030306548189143384,0.02720367247755405
pepE,0.08562458558302546,0.03482534841382863
lspA,0.08262271510520809,inf
glpC,0.02530317106633546,0.020231630329398065
garD,0.020476530535748074,0.01673906809173438
purK,0.03411036420161236,0.022461395407581047
mukE,inf,0.028766675675322886
yccA,inf,0.029160745145419487
ansA,inf,0.02561751885959072
serB,0.04186789084924842,0.02523152376168686
yjfF,0.08076753560301744,0.027732522921256005
pheP,0.030169853371468536,0.022984348618524834
dsbC,0.033473440476930794,0.14943079747343158
gshA,0.02138852200975382,0.013550231020226886
nanA,0.044663731408991915,0.023829805777126317
fdoI,0.08272182633383932,0.03387554630114154
fucA,0.0408182071830956,0.02381051597798978
tyrR,0.02639158972497956,0.012949837528680784
ubiF,0.0509055514180205,0.021312604110833907
melR,0.028438271494102295,0.03213725067900618
wzxC,0.029218403960436002,0.019699610547009735
menD,0.02042326273095466,0.01800996766563034
livK,0.024211389558248093,0.024765515573486753
pntB,0.06992351990540215,0.02144013545282668
map,0.03726019234899208,0.032185878274914856
envR,0.06385615011253928,0.023707643912517163
glrR,0.021755262143003284,0.01712894656486298
proW,inf,0.029665956226048805
glmS,0.024465855737948967,0.019199676934225644
tyrS,0.024440656979148358,0.01886980412879487
thiP,0.03971430957133349,0.024079624384552037
kdsB,0.036915450207860925,0.03981309061430173
glnQ,inf,0.032337409727099566
dnaK,inf,0.018046946193813224
fucK,0.02303035354453937,0.017210832565966935
gph,inf,0.027941910649152038
csdA,0.042361207521968265,0.023299809671924975
dsbG,0.07016585443874934,0.044344969725810215
sbcD,0.027430544417514004,0.02320566382145027
rplQ,inf,0.06855413942053712
icd,0.031884757625441004,0.02268850527299686
rhaT,0.03059587259484318,0.02810654810733558
dgcN,0.07000333034177522,0.017656100136747458
sodB,inf,0.06978798325592157
purR,0.03337258981113163,0.022113207335046695
cysD,0.0733636775288245,0.026752649889372343
gsiA,0.03637048640108727,0.015344703084509005
queG,0.02803218831735601,0.01691033516620054
frdD,inf,0.06595067004074356
nuoF,0.02888714242072881,0.017654178463002674
tsf,0.09672092642793448,0.043276037597068
kdsC,0.03713922050492624,0.03309579840390263
lipA,0.030933701982013877,0.02140167893380291
thrS,0.015452322809190022,0.012647713917506244
aroF,0.026691995005719192,0.03513505713032815
recC,0.012204503251574426,0.00831005868333759
narX,0.021062643701742816,0.015016668448846774
smrB,inf,0.03514135635888883
panE,0.03304220093571026,0.04588591339487
argH,0.030749347068822146,0.021233943149870486
yjdN,0.03034109788173433,0.07738610595753453
dkgA,inf,0.03213833827949194
mraZ,0.04597099239144693,0.027397430569208785
ahpC,0.125892813885011,0.06119303556569416
fepG,inf,0.05734837146649648
fepE,0.025224729612669954,0.01897826936712748
dgoD,0.024803092807635086,0.02403847362370235
paaY,0.04702204060546396,0.0410211057075377
hisJ,inf,0.025890851470042858
nsrR,0.04614213617579003,0.033320704294850186
rcsD,0.014045729379108548,0.008795448984159711
rutR,inf,0.03009617071733289
mobB,inf,0.040525653424057104
hybO,0.027156023796417073,0.027176781710701838
parC,0.013586157913737889,0.011975003432426256
thiI,0.023463119030608628,0.021854679656073784
baeR,0.04108248694281521,0.03158120045055919
murE,0.02188787328875,0.024553805524922645
bamC,inf,0.03379991171176784
fpr,0.08235789962566684,0.028331803190351897
wecC,0.02491502988071196,0.018744444301901197
bamA,0.06375620282034307,0.01208383265123518
gdhA,0.027718566718300364,0.019228946817641628
aceB,0.020236471257014117,0.013617243590543868
xerC,inf,0.034669123591942845
folE,0.02903224178409804,0.03712634203471255
wcaM,0.024241790316779387,0.014807002910780282
livJ,0.06450842571441719,0.027402365170987576
sdhB,0.03165245333376222,0.031852644602955796
tolA,inf,0.02281297793946791
lipB,0.0431825912183055,0.03737146098499471
argO,0.05219138058846508,0.03877774752386335
kduD,0.07855902923363126,0.02741960513592778
fabI,0.06113545302192702,0.048096125135086175
deoC,0.0596490825313169,0.03751806258678554
nadK,0.026137924590968427,0.021739990770677346
fepD,0.10155079927488682,0.05729273607501877
potH,0.028901879589207303,0.02737595498839454
sufB,0.01883289771923216,0.015660155427927015
upp,inf,0.0362697503189514
purB,0.018565975887068913,0.019038741872955345
nadE,0.055412852968381186,0.022383453643068218
rluD,inf,0.022856787392638907
motA,inf,0.024165930736485177
nepI,inf,0.023857400099833538
fucI,0.01750907888715113,0.015201576865713015
yedE,0.03607290352881236,0.023755224424374752
copA,0.019025005095254413,0.012547883085725622
murA,0.029001545732646704,0.0213756705753901
groL,inf,0.03402774389606618
folA,0.03513723014014389,0.044518607795122955
hemE,0.046191022397262235,0.026008929609243222
rbsA,0.07069236294492029,0.01674364490551484
fliR,inf,0.06297859485655213
bioB,0.031119618811791667,0.023782334509260025
rsxA,inf,0.04363735928296368
clpP,0.0324135456773912,0.03303284089252482
panD,0.1312335269124485,0.057209112811791384
rfbB,0.027809021736771376,0.020923120662996432
glnE,0.015665496354063176,0.00929535650319903
araB,0.020649739083299524,0.020041319304732814
sgrR,0.02646787443518649,0.017577583293806057
hisA,0.04143225853846048,0.039945544212096416
alaS,0.015259540831546348,0.0100013048241109
cecR,0.04985075796131453,0.02368770689334614
napH,0.038029212388295826,0.030382453920357717
sixA,0.138216949107059,0.03751179466276868
rlmM,0.03171581196138641,0.019539419487441957
fes,0.02826600636520509,0.018013421229813368
endA,0.035159113967112424,0.03273821139161743
fucU,inf,0.06290889032358113
pdxH,inf,0.03435976110976763
rpe,inf,0.03291585136437858
fbp,0.03718234762253795,0.021160192145904744
cueR,0.056874999999999995,0.05088681033626713
xthA,0.030436267234629583,0.02692785435231138
eno,inf,0.04065581740104883
hisD,0.03967955618967658,0.01927968181564443
nadA,0.030145731712910316,0.018857371950256597
hybB,0.03605814028433031,0.026161754745419104
alaE,0.09754231274156087,0.2402932098765432
potB,0.1180459571721146,0.028432718898892585
fmt,0.055912829035375824,0.02322301323623605
tpiA,0.05241591928486498,0.046555765786008854
speG,0.08208345953758872,0.036984463821742426
ppiC,0.12712103174603173,0.135842197224773
rpmB,inf,0.1814885286070351
soxR,0.09470683645358971,0.03972296745192103
kup,0.02338615446904408,0.011444715057228948
thiD,0.06007826918341419,0.03492775438614423
fadD,0.019196092794821647,0.013119032149584445
modB,inf,0.05950333355499872
ulaC,inf,0.04889562074829931
fucP,0.0282301940874857,0.02793819986464917
sdhA,0.0206540250166444,0.019230505171045822
fimH,inf,0.08679344798264133
ansB,0.07251530418422109,0.03461741731431964
xseA,0.04670093656941,0.0148408140477758
lldD,0.028365407304613743,0.024692940108839156
epmB,0.04216286877449734,0.021669164915552864
dnaN,0.03762773716509211,0.02245378132797715
diaA,0.08478854419918912,0.05239689868876472
zraR,0.027202901038345356,0.020482998420225263
accC,0.022992050899755267,0.02255080240087972
ispB,0.05047502057989602,0.035501560557761595
rlpA,inf,0.03084472608559853
entE,0.02459385549001878,0.016344257613256523
mfd,0.012563818027899187,0.006978293213348281
fdrA,0.021833574546522506,0.019096125774730684
lsrG,inf,0.06731327947845805
fabB,0.033602749689542556,0.029254685871124685
idnO,0.07669642902006125,0.02835709917184068
galU,0.03154408190365265,0.03168830151377765
cysN,0.06819717386826757,0.01779437111195855
proC,0.03934595604427967,0.034444430048760535
queD,inf,0.060870290724186836
purC,inf,0.04117842932478679
prmC,0.04066166933971782,inf
prfB,0.08463337757681476,0.029145330656352993
dauA,0.029585030601759387,0.01920169039394449
dkgB,inf,0.031935886331505715
ispA,0.03819004486131887,0.021468922651202437
ilvC,0.026238493098396126,0.021285379941798598
aroG,0.029776571160598946,0.023201014449484032
yihX,0.034905822726310196,0.035458603985327866
hybE,0.11039477040816326,0.03448496575298767
hemD,0.03609176354780751,0.029885065362530282
panF,0.07093674334409408,0.020613401321585914
dgoR,inf,0.034248425430511174
wcaK,0.021697466279060662,0.025613704227269093
ubiD,0.02560535675765619,0.013798938998836342
solA,0.02916110021481525,0.021396633259749533
napG,0.03433324064964217,0.033266782600103253
infC,inf,0.03710884353741497
alr,0.03222390498665468,0.03145513180350494
nrdD,0.016826549364435246,0.012621051025548944
udp,0.04223493118637829,0.03304911756669323
gmd,0.02998546916452883,0.027028477196764978
napA,0.017183816048040142,0.010473061919220497
pdhR,inf,0.030261748571461897
pbpG,inf,0.03283959285177279
rbsR,0.03395586348943501,0.02877519451166119
mutM,0.04026825785611454,0.022673384292535365
hycE,0.023565216445470244,0.016276892054127523
lptF,0.03902830492273109,0.029271424485519056
fabD,0.0321921595603171,0.028937493070986066
thiG,0.030155427249451965,0.03411274568295989
fucO,0.03262507023409846,0.02057826484471857
pyrG,0.0211603573911675,0.015022527998587975
nhaR,0.02990775129673819,0.02145684120096656
rnhA,0.050811369847084134,0.03248064705856914
creC,inf,0.0153243333263636
clpX,0.026593213076222682,0.022230875090181762
kduI,0.032350601289356684,0.02705344524886381
aceK,0.019838390174718425,0.0146659688634122
ispE,0.03846647694779949,0.025436750449909173
tusC,inf,0.04762137085226247
mutL,0.01982617193020548,0.015798724079692898
aroE,0.04488736650010861,0.021684107847882373
dacD,inf,0.017579540096476443
glgP,0.01797447959581844,0.010679133302886694
rho,inf,0.01816347702587644
uvrD,0.017696457788922457,0.012420929105119098
ampE,0.03844270372008043,0.027096166462795727
mutH,inf,0.023467231548890737
yjiA,0.03431562139695908,0.030768908239962055
helD,0.019792984739616205,0.010586285932768731
crfC,0.01596141115254435,0.010495111681137407
galK,0.024575867408592956,0.023090905664778973
accA,0.07715560530221757,0.029065138928652028
pepD,0.02633833310748006,0.02082228900449784
rapA,0.019236411404432573,0.011630797922048554
aroA,0.02614628721639073,0.019049149298404414
queF,0.029861451758521944,0.024272663398371
rnk,inf,inf
rpoC,0.013547052479003018,0.007842983303436942
zntB,0.041736587403580674,0.03061082731151047
ymdB,0.04193501012051214,0.07879974096119928
suhB,inf,0.03586203027420218
bcsC,0.059077230502956414,0.009462422634398754
creD,inf,0.0161935954727782
argP,0.030521816542043813,0.0221287346018582
anmK,0.027348767046526178,0.02521383363196297
mdh,0.029901466472681593,0.03300311170149552
rraB,0.1050356978879706,0.1128875
purN,inf,0.0371213770902516
dmsD,0.04371765590109746,0.035657137060390684
bcsB,0.019909178246531028,0.011282584928929883
btuC,0.10010391922122577,inf
chbR,inf,0.01906299464168564
yidC,inf,0.020064928005905414
kefF,0.03878131441970729,0.042396631051791686
hcp,0.018844164833432164,0.017663709346865206
alkA,0.043095076982439626,0.029025968068819408
nudB,0.08753511589821114,0.04898635122785972
trxB,0.030260993361573018,0.024476645001520712
efeB,0.023723681906742195,0.015484170635264144
lpcA,0.07721361574933003,0.08366468212649733
tilS,0.03337963730091662,0.02588026756674111
cysW,inf,0.03421359641362891
dppB,inf,0.025065514469357175
pheS,inf,0.025771475988959576
proP,0.02969280083743986,0.01787068666445367
lpxA,0.049563649295537415,0.028227972804122228
metK,0.031148867010032853,0.02381459962906467
djlA,0.03221723194006346,0.0243065996646397
ribB,0.03957411059975163,0.04451219609496615
ftsX,0.03127524027013528,0.02600317216222607
guaA,0.02647643048281905,0.017494382194730797
glnS,0.02289585434384058,0.016148377113149336
rsmB,0.026252592501698525,0.017584050099369874
wcaJ,0.024129505108148253,0.0189402436020307
patD,0.027032807949753816,0.015645444220284865
phoA,0.026652248978625153,0.019230010069431317
ftnA,inf,0.06706855622143243
garL,inf,0.02955880030242072
cydB,0.037735490939911166,0.03752843534342026
msbA,0.06774141007799885,0.014420674977893944
oxyR,0.0409734748427996,0.021216524328848966
yciA,0.06904875371143418,0.04945518822006916
sufE,inf,0.06408613040123458
metG,0.02186295924899997,0.013446890986343649
prfC,0.02772594610724507,0.015171854098310225
rffG,0.030827725475104005,0.024051876535661414
hisP,inf,0.025853218890320977
efp,inf,0.04814837976336712
acrR,0.03500237147825589,0.028141723345793228
entC,0.03612601141451831,0.020743471225526208
gabT,0.027498186001533143,0.020424793277413044
dnaC,0.05822906266583362,0.03293777552524562
lptB,inf,0.025935405161778276
uxaC,0.02571415543013354,0.023527460012511256
hypD,0.02364706926045406,0.02281244494819988
paaB,inf,0.08363095238095238
hrpB,0.023797990770607087,0.017943606418437254
lolA,inf,0.04010994597033558
zapD,0.0781775575129721,0.03162698509361715
moaB,0.02596619820782912,0.04572309558573295
mraY,0.026412690053901698,0.03643435751079867
pncA,0.0408331739597149,0.03039764119065224
sucC,0.03331062316087532,0.027008018841010263
cysB,inf,0.022733804846594798
yddG,0.045816054835247415,0.04364526487012339
rpsA,0.0837817912826152,0.02495500644197515
ftsK,0.01628813461938396,0.007050479499301957
dnaA,0.024666206677390456,0.01395030596469261
ves,0.0815232639352037,0.030975315783277425
sufC,inf,0.02720854197456912
wzb,0.04862635424540186,0.06449228970434327
lpxM,0.07580106981011493,0.0206791623597131
eamA,0.10383058939710588,0.028788412371466635
yccS,0.01467328205256462,0.014926350942670603
fadA,0.06014860209965489,0.02931427657032474
xylB,0.026199191903162288,0.016759557433450905
znuC,0.05275625328655631,0.04607167414372405
dadX,0.03343913928093338,0.027625120608257253
tdcD,0.0294821561895434,0.024670884090885768
secY,0.02296535746859734,0.016780060336950953
kefB,0.021331188015638214,0.014409354198869437
speA,0.01567294994768626,0.016098874190793613
mog,0.041123456899993485,0.03131688546562049
proB,0.04853742699377896,0.036571268885197655
barA,0.015142770907781048,0.008874275141955497
rcsA,0.05914795922700231,0.03578227917417511
gntT,0.032729377808292076,0.0285447935584004
pstC,inf,0.032153068114364754
dusA,0.026591609990605197,0.02296937465534954
lsrK,0.0212156122776318,0.015663378823443333
aaeR,0.034868056356737856,0.024069803366972065
fhuB,0.026294517601369905,0.019387625118418347
rep,0.018185448191174226,0.011906998035500117
aceF,inf,0.017117679979933655
rhlB,0.0414967901537118,0.017462176274875525
xapA,0.04130936035735302,0.02297381042519729
uhpT,0.02830574861273515,0.02474536094982266
hslV,inf,0.09626613104648551
ftsH,0.06753817993437473,0.0128314692527712
yjfP,0.043396556608136135,0.0782399667931023
hemC,0.03297588126644034,0.029216072285009654
rsmD,0.055517413082348144,0.03384163738636526
pntA,0.02300751517343006,0.016187330611660614
sapC,0.03784373150492324,0.029823230358545602
dacC,inf,0.019547040618934183
potA,0.03098333812209698,0.017107518987426507
purT,0.04246427252569883,0.017305407684308185
dapF,0.04025159543355818,0.026018945934863355
fadR,inf,0.024973302053672656
kbl,0.030770709687704,0.02752392127407239
pqiC,inf,0.030555851300575327
hydN,inf,0.06406909558695273
cpsG,0.03122465886962229,0.017100968873702917
nuoH,0.044219066309596364,0.038314769308364145
purM,0.028717154887634495,0.031013357655719463
rarA,0.027320270268958106,0.01738181604712648
wcaA,0.030928733505733618,0.032286094706732674
uspA,inf,inf
caiT,0.02588384326881151,0.018210925922933878
hisH,0.04681290439279297,0.04212984346449904
cpdA,0.04019909259502834,0.02426169402407973
tsgA,0.03586450874800286,0.025455310480280647
glsB,0.03640018230298515,0.03191416776966087
galT,0.038543029995970056,0.020692744898032307
uvrA,0.014672905706520547,0.008431629033764106
chbB,inf,0.2848426765923332
kdgR,inf,0.031129525203347556
ubiH,0.027360812093925595,0.030020809689515315
tag,0.048574520954557596,0.029090110711614207
sapB,0.0402596589548576,0.028630044345234213
pgi,0.06766941583459501,0.016372438864818647
treF,0.04301091061217993,0.015043583850365116
malT,0.015117862604176791,0.01154982906236722
rpsL,0.1417671957671958,inf
rseC,inf,0.045471584467120185
rlmE,inf,0.027921467504485462
ppa,0.09911633307169022,0.07351860086435408
nrdH,inf,inf
pssA,0.019241474937465856,0.015878137445238732
rimP,inf,0.042384940621547774
era,inf,0.02527457182164832
csrD,0.0183027474233294,0.0127096705907829
pptA,inf,inf
narI,0.03478523885608439,0.044042949767142854
fhuF,0.04950447062449377,0.028892735947864987
bcp,0.04279385635108037,0.054504056688122623
tehB,0.053721960579103445,0.027811216808826287
cpsB,0.028572353453325296,0.020829464777724176
agp,0.023637310875415853,0.02177115632307094
nnr,0.023515276977973457,0.022669477758699284
yjjX,0.06684332330219189,0.03363569894211128
baeS,0.06883232709927459,0.01582235787945773
hslO,0.0329037256674038,0.038407845029039794
rfaD,0.07341680880674589,0.03380843931785572
rfbA,0.07449811987621399,0.029306943331167075
nikR,0.08406444349301492,inf
ansP,0.02780890090056503,0.018376824898359605
pbpC,0.024589416492482398,0.012848805793421895
astA,0.030757651487384248,0.02122668863162838
rapZ,0.02899081301922644,0.027285801742404456
hofC,0.036215026418564784,0.018360910240050075
ybiB,0.04278684659563288,0.024224520804411755
fetA,0.02927682382063295,0.029374148624366218
rhaB,0.022642816349128746,0.017403002495897046
glnG,0.019823168796506762,0.017272114280989865
nirC,0.06365013915591577,0.05276956301858863
fbaB,0.028513229219597768,0.02467540264287604
prfA,0.05673926269450617,0.024088870568458588
eutC,0.039162400944810424,0.0295521005695631
treC,0.01791145991140649,0.013337863621917767
nuoG,0.013596613701981222,0.011120543885472952
znuB,0.10182446227966083,0.036448904784226355
rpoD,0.04584350574194578,0.018687784003356626
ftsP,0.06800075929543066,0.019596135353621428
cueO,0.022317370798506077,0.01528308046976239
mgtA,0.01644177909373907,0.009580783240817115
ettA,0.018698961447585864,0.016360819020866595
nusA,0.035201051657765006,0.02209576003200518
pnp,inf,0.01734679970512884
mscK,0.02663094548323495,0.008242384382041145
modF,0.02106680784195787,0.016412283459770284
atpH,inf,0.056378258520408835
pyrI,0.04024642893582288,0.049620913448023836
mnmG,0.023415951089309363,0.012817857352676577
galF,0.038396235117123666,0.021337135518358617
lsrR,0.031546213070580184,0.03571956186850944
sdhE,inf,inf
atpG,0.07871706982729697,0.03545182177810704
astE,0.04598153281694005,0.0218676425901467
ldcC,0.016942675144345005,0.010251256400856461
araC,0.027199489146505124,0.026603247698728832
araG,0.021708923559907563,0.020875463544442092
hslU,0.022487010589677413,0.021065973697353527
xylF,inf,0.02314493068588743
uvrB,inf,0.01085774009699408
hcr,0.03146116195985455,0.025265963363797297
thrB,0.02902221056639625,0.02100408164700563
pabB,0.02737751028641882,0.016715250074835382
ndk,inf,0.08823012084916848
pth,inf,0.031167584358143798
csgD,inf,0.04438406290881377
amiB,inf,0.01969126359211479
yidA,0.07804307165743823,0.03323210915348901
hycI,inf,0.04316571192086302
thiL,0.03146433818698847,0.033634465555237726
selD,0.030232316434150936,0.021213931712279244
fabZ,0.11797869086180775,0.03767322833634126
serC,0.02786374734219512,0.021640581875783316
ampH,0.04495572034289247,0.02161827886781715
gsiD,inf,0.04431941507494151
ulaR,0.02859494196298361,0.05138367224524961
phnL,0.08599801408331262,0.046833349660152505
ffh,inf,0.01679442811696883
deoA,0.07384275520206343,0.022846691406759375
ptsI,0.023656538577755036,0.014728768157011176
nrdA,0.016155313897530006,0.013217172330384528
rnr,0.01662843332318294,0.009781786722095037
nadD,0.07861041581874915,0.040689210740956425
ybiO,0.032779894883400836,0.012787734738389896
hdfR,0.03528564501365055,0.023107901114624785
clpB,0.016184911757039903,0.010961953338374564
arcA,0.0408322864441443,0.0363989694246346
kbaZ,0.024776412248182784,0.023863660446248547
leuC,0.023761189766805364,0.022259273197394767
dacB,0.02086165663282314,0.017391789818249223
pitA,0.0707499634246785,0.01823270904479299
hypF,0.014208311152743172,0.015242404370509598
pfkB,0.02810669656148116,0.02352474805203555
metC,0.0265373222201827,0.01854308973177688
murC,0.06621707007129043,0.02001767077222011
smrA,0.042178467255848215,0.03762456881756105
hycA,0.03996242830904003,0.09049389368055077
maa,0.036857346255879095,0.033992094940612574
ttcA,0.031151588584429613,0.020311784734726477
cvpA,inf,0.11988954229443809
pstB,0.04767651249084955,0.03233236508358095
wcaF,0.07014768420612578,0.04348631357642315
phnP,0.042129692412497845,0.03696870118542876
narH,0.022786554327276283,0.02002226422995592
minD,inf,0.0215916897596942
acpT,0.06403336685508754,0.05124312197473411
entS,0.03824784871306584,0.02913268528893028
thyA,0.037847264488149644,0.03252504306964553
hrpA,0.011856416302402323,0.0059871008884079275
galS,0.02490487064100983,0.03314010019217527
speD,0.03633181221358796,0.0320082522882774
tcdA,0.05772949653728955,0.03635437440374701
zntA,0.021922077926229248,0.012340360065275642
selB,0.021692902074986763,0.012884211633453746
rhaS,0.0567257582073474,0.024396078235660347
epmA,0.02925228208243827,0.022845379782649937
ispF,0.17292379852366357,0.039951718747928015
msrB,0.047611678004535155,0.040890344816626865
mlaD,inf,0.03860348088036957
fhuD,inf,0.030244702163486206
tatC,0.03435266582392672,0.028449786351064762
rseA,inf,0.040177657763442086
mnmA,0.03863787037530484,0.023531105990936687
hemY,inf,0.023097236509162466
menE,0.024023069566075268,0.01956615782723086
rsmF,0.024020884222465726,0.01585105519730537
rraA,inf,0.1368028982426304
garK,0.030281260047623642,0.02356732988883835
trmD,0.07690991083631776,0.024133624572230776
garR,0.0841832493134862,0.03403559553118573
pyrC,0.027439207844194145,0.022234411244438458
flhB,inf,0.020039634921438
hisQ,inf,0.03456628994763574
aaeB,0.018642121024545176,0.01300102572599004
phnF,0.03991795195063979,0.05001045800104417
macB,0.0231154694395558,0.011425871527691133
mltB,inf,0.02049165285546474
arnB,0.03021566523825726,0.02058409572407338
ghrB,0.02724504224825717,0.022231529924840766
aspS,0.024349001854920664,0.016055775623686618
ftsN,0.08084781557492747,0.02000444365532628
cbl,inf,0.020351793524489795
asmA,inf,0.013223257292310624
dcuS,0.015467012449881695,0.013794804058504986
fliI,inf,0.023470513769813635
cysC,0.08062843532729895,0.04285128410764467
csgC,inf,inf
syd,0.05057584320841897,0.03044630044069609
rimK,0.03353472716757349,0.025217717812743883
fusA,0.024187587732018925,0.01642085512184609
rlmI,0.02837880658672367,0.021977335756185618
pepB,0.028527967388776117,0.020552492775200777
ubiB,0.022137058607902868,0.010898966862087606
fucR,0.03005054617633555,0.03601361916667116
mioC,inf,0.1572752372644836
malZ,0.017436028274968735,0.013835198417843765
cfa,0.023521367796668656,0.022504277655194645
rfaH,0.08371682194484394,0.028816161592135618
gcvP,0.012056058320722743,0.012267586279834968
cytR,0.026133344540828406,0.01970447668380694
pyrE,0.08338450307427753,0.029327813077106156
csiD,inf,0.02506904845875177
pepA,0.025834631618264676,0.0165049837580615
alaA,0.024034271498563218,0.021761678679344948
rmuC,inf,0.02380206119472392
rpsD,inf,0.03721824536623236
potG,0.028215601884828006,0.020877760418036923
mdtD,inf,0.024875722766657875
qseB,inf,0.04343481454502316
nlpI,0.021171317148994742,0.017688027652380707
ribD,0.029075403373427882,0.022704250632639728
fnr,0.0356533004222434,0.029466714621272302
ilvY,0.03751109925770559,0.023278505406552012
malF,inf,0.01944647652950313
mobA,0.0871986687989689,0.04552756226457525
mug,0.04872998514001262,0.02833794095002556
mpaA,0.04016431397345263,0.03305486356284976
umuD,inf,0.07546749838988849
yceD,0.05676660024279071,0.040091078223869085
yiaY,0.028197438047109606,0.027760104226373785
gmhB,0.0728975960869384,0.04434843292730198
cra,0.03381519758106666,0.019719817335997047
rpsM,inf,inf
cysJ,0.06490411181190911,0.013346513176432241
metF,0.03502029162089999,0.02449199266652181
ccmA,0.07434565157498312,0.03233696936803315
bcsG,0.019984127052070692,0.015617968378240074
zntR,inf,0.09154222055937664
rsxB,0.03318557691344366,0.10470205180198314
leuO,0.037303570156738124,0.020547084921297393
yejK,0.025528057754813472,0.021055940078229998
purD,0.0329454109752078,0.021890208234883468
artM,0.12703508310375433,0.04376676292968185
metQ,inf,0.062197939029996194
pepN,0.014758883616095963,0.010260998243625245
oppB,inf,0.04100903022897805
gltS,0.03876265527241952,0.027193376953968628
flhD,inf,0.21877543953869635
ung,inf,0.024554043449134037
uvrC,0.018586123280550097,0.01234550209993758
dcyD,0.032229476950065186,0.024803664167668063
priA,0.01568516826415556,0.012789951695992511
rluF,0.06183101572584334,0.019764097031486752
ompA,0.030249203734693086,0.03426996997025219
mlaE,inf,0.03577851390871098
ribA,0.06636644470043195,0.04577923820319554
pdeR,0.017667070194002876,0.011858869338575816
malI,0.03306250815109017,0.02819649736397878
umuC,0.03681727314222945,0.015085775172701795
ybjG,0.054677543745497346,0.10821191337237318
yigB,inf,0.03754201186019368
trpA,0.03429382539632146,0.02688343730485261
aegA,0.015146354605072238,0.012589140498880377
rlmA,0.035393388321052356,0.02401092774723726
recD,0.020166077065557547,0.013899800355255794
asnC,0.0818760700135189,0.0700718912921294
der,inf,0.014675599263846737
glgB,0.011452198315296872,0.010428840317859542
lsrF,0.041439253914827646,0.03225122512939313
pheA,0.02272224116284835,0.01944653108613024
nfi,0.0550980721014523,0.03055584826864961
sseA,inf,0.03043726081538502
rihA,0.03206327303515772,0.028523972860472722
zupT,inf,0.06584506546803374
murQ,0.035847799015680394,0.037563986371521335
folC,0.02760196347139951,0.01961280727355897
parE,0.018325759266340585,0.013106567986132595
avtA,0.026471455130018962,0.015698174766387255
cobS,inf,0.02991309264884468
lysS,inf,0.019016041446004592
sohB,inf,0.01756828316782686
cutC,0.03284430853314078,0.03798196571567902
poxB,0.02066246670952818,0.014073560179856656
lysA,0.02686825311158871,0.023318993559504515
pldB,0.03011272153973617,0.024016667538668535
proX,0.023071797213523183,0.031049363797789383
rimO,0.023902203341725315,0.01959289048443407
gntR,0.03279306835623262,0.02005467597719248
tdk,0.034857163964983236,0.053825079834695214
ispU,0.03148143212174551,0.025559925433131105
sbmC,0.1103898818786774,0.058754999685059206
tehA,0.035709749816593306,0.037004760373830416
leuD,0.032255363233447645,0.04098931356740319
moeB,0.030825118935200308,0.0399872940321608
hypB,0.041533604567976806,0.03096977880386329
wcaC,0.02544591639230695,0.020170622128780683
acrD,0.018215115349105616,0.00803555182167589
fhuC,0.08735943073577868,0.049654460559971664
fdnI,0.05012439585334939,0.045264398700785705
mepS,0.10431469508525786,0.031915500147023525
yqaB,0.08263020099558561,0.04873974577647824
betA,0.02212130824989826,0.017562651227546213
astD,0.031212030801065084,0.01520650903605622
ispD,0.03441511288477804,0.03197920740748204
wecB,0.03079905605784596,0.01755079941816423
rimL,0.037062914853905116,0.037887747869803194
plsC,0.03266267137396666,0.02580979635750881
menH,0.030204558339864497,0.0432329246096336
rffM,inf,0.029164038350655508
potI,0.17320848285104387,0.032190161184583586
proQ,0.02901022050812716,0.022729679599248383
dbpA,0.048681646832007514,0.020249179547162634
rpsB,inf,0.04688930861130351
yiiM,0.027972793971426917,0.026872101791451743
gyrB,0.01946604729662076,0.013615801721342993
lnt,0.04264020303745488,0.01844848029130335
csdE,inf,0.04775408242171742
hemH,0.03366945098341407,0.02693020961886429
murF,0.03200158886304534,0.024297837794864517
fliH,0.07258610587188262,0.02814125584362192
dapB,0.07381999059181689,0.047985082781842124
